t,x,vx
4.669121e0,-3.989772e0,-2.749105e1
4.702472e0,-4.864156e0,-2.567348e1
4.735823e0,-5.701337e0,-2.657445e1
4.769174e0,-6.635786e0,-1.416297e1
4.802525e0,-6.645535e0,6.358348e1
4.835876e0,-2.396888e0,1.171847e2
4.869227e0,1.166781e0,6.523759e1
4.902578e0,1.952285e0,3.657750e1
4.935928e0,3.605281e0,8.213480e1
4.969279e0,7.427939e0,1.076900e2
5.002630e0,1.078462e1,6.779257e1
5.035981e0,1.194744e1,1.702658e1
5.069332e0,1.191972e1,-9.713693e0
5.102683e0,1.129986e1,-1.562942e1
5.136034e0,1.087776e1,-7.776588e0
5.169384e0,1.078142e1,2.402754e0
5.202735e0,1.103794e1,1.311058e1
5.236086e0,1.165546e1,1.137965e1
5.269437e0,1.179659e1,-2.125830e0
5.302788e0,1.151374e1,-1.785104e1
5.336139e0,1.060652e1,-4.377440e1
5.369490e0,8.595448e0,-6.858628e1
5.402841e0,6.034099e0,-6.853114e1
5.436191e0,4.026705e0,-3.836195e1
5.469542e0,3.476636e0,-1.822633e1
5.502893e0,2.811617e0,-2.016603e1
5.536244e0,2.132234e0,-1.509421e1
5.569595e0,1.805336e0,-1.972766e1
5.602946e0,8.170569e-1,-3.269107e1
5.636297e0,-3.740689e-1,-3.118300e1
5.669647e0,-1.261810e0,-2.526680e1
5.702998e0,-2.058522e0,-2.657475e1
5.736349e0,-3.033460e0,-3.021273e1
5.769700e0,-4.072704e0,-3.055542e1
5.803051e0,-5.070488e0,2.600040e1
5.836402e0,-2.339344e0,1.051228e2
5.869753e0,1.937698e0,7.250939e1
5.903104e0,2.494615e0,3.457079e1
5.936454e0,4.242418e0,8.831607e1
5.969805e0,8.382353e0,1.255712e2
6.003156e0,1.261383e1,8.961362e1
6.036507e0,1.435659e1,1.979865e1
6.069858e0,1.393374e1,-1.929021e1
6.103209e0,1.307058e1,-3.599583e1
6.136560e0,1.153402e1,-3.231075e1
6.169910e0,1.091653e1,1.265831e1
6.203261e0,1.237791e1,2.189770e1
6.236612e0,1.237638e1,-5.844284e0
6.269963e0,1.198829e1,-8.145430e0
6.303314e0,1.183335e1,-3.062909e0
6.336665e0,1.178409e1,-1.833864e1
6.370016e0,1.061077e1,-4.522218e1
6.403367e0,8.769281e0,-4.015055e1
6.436717e0,7.934069e0,-2.497292e1
6.470068e0,7.104420e0,-2.371639e1
6.503419e0,6.352977e0,-2.310530e1
6.536770e0,5.564066e0,-2.703678e1
6.570121e0,4.550525e0,-2.337627e1
6.603472e0,4.005648e0,-2.051635e1
6.636823e0,3.182768e0,-2.899948e1
6.670173e0,2.072350e0,-2.992228e1
