t,x,y
1.636667e1,4.063308e1,-5.767987e0
1.640000e1,3.971355e1,-5.675525e0
1.643333e1,3.829631e1,-5.652774e0
1.646667e1,3.646224e1,-5.879714e0
1.650000e1,3.499345e1,-6.106024e0
1.653333e1,3.356693e1,-6.404810e0
1.656667e1,3.205146e1,-6.206664e0
1.660000e1,3.121454e1,-6.190831e0
1.663333e1,3.060262e1,-6.035387e0
1.666667e1,2.990081e1,-5.998087e0
1.670000e1,3.037351e1,-6.053181e0
1.673333e1,3.672384e1,-5.589191e0
1.676667e1,3.894141e1,-5.266207e0
1.680000e1,4.070867e1,-6.121428e0
1.683333e1,4.552952e1,-7.059921e0
1.686667e1,5.218468e1,-8.646285e0
1.690000e1,5.734736e1,-8.995973e0
1.693333e1,5.840545e1,-8.697421e0
1.696667e1,5.548822e1,-7.240645e0
1.700000e1,5.237122e1,-6.225989e0
1.703333e1,5.139503e1,-7.256686e0
1.706667e1,5.295641e1,-7.293782e0
1.710000e1,5.403646e1,-7.410931e0
1.713333e1,5.443441e1,-7.740443e0
1.716667e1,5.390838e1,-7.536467e0
1.720000e1,5.305376e1,-7.463121e0
1.723333e1,5.210262e1,-7.350882e0
1.726667e1,4.974620e1,-7.140925e0
1.730000e1,4.697823e1,-6.413354e0
1.733333e1,4.556141e1,-6.314530e0
1.736667e1,4.460869e1,-6.317260e0
1.740000e1,4.408086e1,-6.288252e0
1.743333e1,4.314665e1,-6.286252e0
1.746667e1,4.173212e1,-6.267485e0
1.750000e1,4.069900e1,-6.030972e0
1.753333e1,3.982106e1,-6.036563e0
1.756667e1,3.957676e1,-5.967401e0
1.760000e1,3.904339e1,-5.887765e0
1.763333e1,3.828133e1,-5.836902e0
1.766667e1,3.747537e1,-5.766523e0
1.770000e1,3.658804e1,-5.576611e0
1.773333e1,4.001967e1,-5.711769e0
1.776667e1,4.272678e1,-5.775705e0
1.780000e1,4.379402e1,-6.222145e0
1.783333e1,4.756082e1,-6.357955e0
1.786667e1,5.325913e1,-7.244877e0
1.790000e1,5.811987e1,-8.657053e0
1.793333e1,5.942459e1,-9.693914e0
1.796667e1,5.773419e1,-9.379336e0
1.800000e1,5.645772e1,-7.954609e0
1.803333e1,5.603645e1,-8.754681e0
1.806667e1,5.700860e1,-8.678400e0
1.810000e1,5.748198e1,-8.922258e0
1.813333e1,5.742241e1,-8.747751e0
1.816667e1,5.696687e1,-8.729252e0
1.820000e1,5.699250e1,-8.786605e0
1.823333e1,5.682488e1,-8.613446e0
1.826667e1,5.499133e1,-8.300356e0
1.830000e1,5.153369e1,-7.385183e0
1.833333e1,4.908170e1,-6.545667e0
1.836667e1,4.815096e1,-6.752717e0
1.840000e1,4.761757e1,-6.623068e0
1.843333e1,4.654620e1,-6.510839e0
1.846667e1,4.550578e1,-6.224880e0
1.850000e1,4.466855e1,-6.094361e0
1.853333e1,4.356003e1,-6.050277e0
1.856667e1,4.271741e1,-5.876031e0
1.860000e1,4.211513e1,-5.838662e0
1.863333e1,4.125059e1,-5.746945e0
1.866667e1,4.031860e1,-5.741319e0
1.870000e1,3.965060e1,-5.623660e0
1.873333e1,4.133088e1,-5.896033e0
