t,x,vx
4.935796e0,4.762293e1,-9.379552e0
4.969146e0,4.691553e1,-2.078632e1
5.002496e0,4.623718e1,-2.334614e1
5.035846e0,4.535912e1,-2.519333e1
5.069196e0,4.455762e1,-2.734711e1
5.102546e0,4.353598e1,-3.135384e1
5.135896e0,4.246737e1,-3.078770e1
5.169246e0,4.148347e1,-2.070535e1
5.202596e0,4.108701e1,-8.694206e0
5.235946e0,4.090385e1,-1.798832e1
5.269296e0,3.988779e1,-3.487131e1
5.302646e0,3.857910e1,-3.721858e1
5.335996e0,3.740655e1,-3.618563e1
5.369346e0,3.616672e1,-3.826041e1
5.402696e0,3.485586e1,-3.388312e1
5.436045e0,3.390785e1,4.547434e1
5.469395e0,3.788748e1,1.366882e2
5.502745e0,4.302039e1,1.241641e2
5.536095e0,4.616509e1,5.493984e1
5.569445e0,4.668305e1,1.735919e1
5.602795e0,4.732237e1,3.022536e1
5.636145e0,4.869807e1,3.990427e1
5.669495e0,4.998265e1,4.223922e1
5.702845e0,5.151402e1,3.401093e1
5.736195e0,5.225005e1,2.070556e0
5.769545e0,5.165206e1,-2.483765e1
5.802895e0,5.059420e1,-1.978214e1
5.836245e0,5.033325e1,5.016190e0
5.869595e0,5.092862e1,1.069515e1
5.902945e0,5.104626e1,-4.394429e0
5.936295e0,5.063565e1,-1.312691e1
5.969645e0,5.017113e1,-2.998850e1
6.002995e0,4.863642e1,-4.128374e1
6.036345e0,4.741888e1,-2.998767e1
6.069695e0,4.663724e1,-1.813912e1
6.103045e0,4.620961e1,-5.004618e0
6.136395e0,4.630360e1,-4.469606e0
6.169745e0,4.591163e1,-2.116823e1
6.203095e0,4.489239e1,-1.529720e1
6.236445e0,4.489182e1,-5.375350e0
6.269795e0,4.453403e1,-1.106247e1
6.303145e0,4.415432e1,-2.799518e-1
6.336495e0,4.451537e1,1.943337e0
6.369845e0,4.428388e1,-4.814148e0
6.403195e0,4.419442e1,-1.026619e1
6.436545e0,4.359947e1,2.248073e1
6.469895e0,4.569314e1,8.088461e1
6.503245e0,4.899177e1,1.002665e2
6.536595e0,5.237757e1,1.025142e2
6.569945e0,5.582605e1,1.045875e2
6.603295e0,5.935007e1,1.044457e2
6.636644e0,6.278910e1,6.512562e1
6.669994e0,6.369178e1,-2.323938e1
6.703344e0,6.123981e1,-5.229650e1
6.736694e0,6.020534e1,3.516224e0
6.770044e0,6.147422e1,1.552751e1
6.803394e0,6.124051e1,-7.143802e-1
6.836744e0,6.142660e1,1.528198e0
6.870094e0,6.134239e1,-1.763610e0
6.903444e0,6.130902e1,-7.516248e-1
6.936794e0,6.129228e1,-1.746241e0
6.970144e0,6.119261e1,-1.042500e1
7.003494e0,6.059728e1,-2.208168e1
7.036844e0,5.972050e1,-2.386829e1
7.070194e0,5.900606e1,-1.792219e1
7.103544e0,5.852568e1,-5.250816e0
7.136894e0,5.865601e1,-2.454685e-1
7.170244e0,5.850932e1,-7.072087e0
7.203594e0,5.818454e1,-4.985401e0
7.236944e0,5.817696e1,-6.535946e-1
7.270294e0,5.814096e1,-1.889390e1
7.303644e0,5.691736e1,-2.180546e1
7.336994e0,5.668727e1,2.426343e0
7.370344e0,5.707912e1,1.447598e1
7.403694e0,5.765233e1,-5.796877e0
7.437044e0,5.669266e1,-5.666091e0
7.470394e0,5.727459e1,6.079916e1
7.503744e0,6.074594e1,1.010396e2
7.537094e0,6.401056e1,1.119868e2
7.570444e0,6.821172e1,1.127728e2
7.603794e0,7.152875e1,7.803273e1
7.637144e0,7.341391e1,5.295609e1
7.670494e0,7.505915e1,2.305076e1
7.703844e0,7.495062e1,-7.987295e0
7.737194e0,7.452667e1,2.487035e0
7.770544e0,7.511643e1,6.090548e0
7.803894e0,7.494286e1,-3.997407e-1
7.837243e0,7.508911e1,2.362769e0
7.870593e0,7.510037e1,2.795565e-1
7.903943e0,7.510775e1,1.489129e-1
7.937293e0,7.511030e1,5.517306e-2
7.970643e0,7.511143e1,-5.485910e0
8.003993e0,7.474457e1,-1.653251e1
8.037343e0,7.400926e1,-1.800359e1
8.070693e0,7.354433e1,-2.851676e1
8.104043e0,7.210814e1,-3.659266e1
8.137393e0,7.110482e1,-1.160498e1
8.170743e0,7.133448e1,1.270686e1
8.204093e0,7.195195e1,1.024066e1
8.237443e0,7.201719e1,-8.478426e0
8.270793e0,7.138672e1,-8.484169e0
8.304143e0,7.145158e1,8.131514e0
8.337493e0,7.192882e1,1.470544e0
8.370843e0,7.154961e1,-3.407227e0
8.404193e0,7.170167e1,3.871363e0
8.437543e0,7.180770e1,-1.982472e0
8.470893e0,7.156951e1,3.822727e1
8.504243e0,7.435619e1,8.985784e1
8.537593e0,7.756003e1,1.121756e2
8.570943e0,8.183456e1,1.218705e2
8.604293e0,8.568473e1,8.886579e1
8.637643e0,8.775895e1,6.189342e1
8.670993e0,8.981096e1,2.047972e1
8.704343e0,8.912426e1,-1.117690e1
8.737693e0,8.906583e1,5.416067e0
8.771043e0,8.948533e1,6.534756e0
8.804393e0,8.950148e1,1.944285e0
8.837743e0,8.961495e1,2.091154e0
8.871093e0,8.964089e1,-3.536606e-1
8.904443e0,8.959137e1,-7.760725e-1
8.937793e0,8.958915e1,-2.399830e-2
8.971143e0,8.958977e1,-3.589509e0
9.004493e0,8.934985e1,-1.629602e1
9.037842e0,8.850337e1,-2.713326e1
9.071192e0,8.754097e1,-2.468251e1
9.104542e0,8.685787e1,-9.613044e0
9.137892e0,8.690010e1,-5.573919e-1
9.171242e0,8.682071e1,-2.194177e0
9.204592e0,8.675382e1,-8.184343e-1
9.237942e0,8.676615e1,4.980713e-1
9.271292e0,8.678702e1,-6.814387e0
9.304642e0,8.631186e1,-3.202783e0
9.337992e0,8.657350e1,-2.351895e0
9.371342e0,8.615506e1,-6.715721e0
9.404692e0,8.612579e1,3.390605e0
9.438042e0,8.638110e1,7.629808e-1
9.471392e0,8.617666e1,2.076337e1
9.504742e0,8.776533e1,6.755570e1
9.538092e0,9.068037e1,7.843400e1
9.571442e0,9.299426e1,6.789089e1
9.604792e0,9.520643e1,8.114672e1
9.638142e0,9.840404e1,9.841804e1
9.671492e0,1.017676e2,6.606219e1
9.704842e0,1.028082e2,2.791147e0
9.738192e0,1.019537e2,-1.541810e1
9.771542e0,1.017803e2,1.547730e1
9.804892e0,1.029855e2,1.757893e1
9.838242e0,1.029522e2,7.011410e-1
9.871592e0,1.030323e2,7.465130e-1
9.904942e0,1.030020e2,-9.698534e-1
9.938292e0,1.029676e2,-8.572047e-1
9.971642e0,1.029449e2,-8.700362e-1
1.000499e1,1.029096e2,-9.644595e0
1.003834e1,1.023019e2,-2.132831e1
1.007169e1,1.014877e2,-1.903363e1
1.010504e1,1.010330e2,-1.203524e1
1.013839e1,1.006854e2,-8.638757e0
1.017174e1,1.004571e2,9.176405e0
1.020509e1,1.012971e2,9.713036e0
1.023844e1,1.011046e2,-6.694740e0
1.027179e1,1.008508e2,-6.769456e0
1.030514e1,1.006533e2,-1.625287e1
1.033849e1,9.976729e1,2.956336e0
1.037184e1,1.008504e2,2.183374e1
1.040519e1,1.012229e2,-2.613951e0
1.043854e1,1.006761e2,-2.929762e0
1.047189e1,1.010276e2,8.532200e0
1.050524e1,1.012449e2,4.329225e1
1.053859e1,1.039137e2,8.900862e1
1.057194e1,1.071789e2,1.070435e2
1.060529e1,1.110499e2,1.144165e2
1.063864e1,1.148066e2,9.354573e1
1.067199e1,1.172863e2,5.728186e1
1.070534e1,1.186254e2,1.942403e1
1.073869e1,1.185813e2,-2.022232e0
1.077204e1,1.184906e2,8.520801e0
1.080539e1,1.191493e2,4.443514e0
1.083874e1,1.187868e2,1.923770e0
1.087209e1,1.192776e2,5.829578e0
1.090544e1,1.191852e2,-6.168607e-1
1.093879e1,1.192354e2,-3.545400e-1
1.097214e1,1.191615e2,-1.517687e0
1.100549e1,1.191342e2,-6.968482e0
1.103884e1,1.186970e2,-1.973685e1
1.107219e1,1.178184e2,-3.109970e1
1.110554e1,1.166237e2,-3.140766e1
1.113889e1,1.157246e2,-1.350052e1
1.117224e1,1.157236e2,-1.095754e1
1.120559e1,1.149941e2,-1.227074e1
1.123894e1,1.149056e2,8.063253e0
1.127229e1,1.155316e2,1.970044e1
1.130564e1,1.162189e2,-5.222936e-1
1.133899e1,1.154968e2,-5.855785e0
1.137234e1,1.158286e2,3.281056e0
1.140569e1,1.157156e2,-8.523321e0
1.143904e1,1.152603e2,1.574514e0
1.147239e1,1.158205e2,8.427293e0
1.150574e1,1.158222e2,4.048999e1
1.153909e1,1.185199e2,9.228364e1
1.157244e1,1.219744e2,1.082123e2
1.160579e1,1.257340e2,1.089236e2
1.163914e1,1.292360e2,1.034523e2
1.167249e1,1.326308e2,7.126652e1
1.170584e1,1.339871e2,1.821093e1
1.173919e1,1.338449e2,1.146768e1
1.177254e1,1.347516e2,1.795826e1
1.180589e1,1.350421e2,1.418034e1
1.183924e1,1.356969e2,6.403683e0
1.187259e1,1.354690e2,4.657898e-1
1.190594e1,1.357280e2,3.394145e0
1.193929e1,1.356953e2,5.057839e-2
1.197264e1,1.357314e2,3.885031e-1
1.200599e1,1.357212e2,-2.653843e0
1.203934e1,1.355544e2,-1.289751e1
1.207269e1,1.348614e2,-2.569983e1
1.210604e1,1.338411e2,-3.284049e1
1.213939e1,1.326720e2,-2.341054e1
1.217274e1,1.322804e2,-1.506941e0
1.220609e1,1.325715e2,-6.090719e0
1.223944e1,1.318744e2,-1.000377e1
1.227279e1,1.319046e2,8.155617e0
1.230614e1,1.324181e2,5.047743e0
1.233949e1,1.322411e2,-2.551766e0
1.237284e1,1.322480e2,9.128933e-1
1.240619e1,1.323020e2,-1.097308e1
1.243954e1,1.315164e2,-2.297862e1
1.247289e1,1.307701e2,1.094401e1
1.250624e1,1.322460e2,3.668016e1
1.253959e1,1.332154e2,6.226485e1
1.257294e1,1.363970e2,1.240695e2
1.260629e1,1.414867e2,1.597568e2
1.263964e1,1.470475e2,1.344989e2
1.267299e1,1.504533e2,5.945697e1
1.270634e1,1.510113e2,1.032543e1
1.273969e1,1.511417e2,2.074880e1
1.277304e1,1.523945e2,5.116677e1
1.280639e1,1.545528e2,2.793758e1
1.283974e1,1.542570e2,-6.219596e0
1.287309e1,1.541382e2,2.055708e-1
1.290644e1,1.542707e2,-7.843205e-2
1.293979e1,1.541329e2,-7.825906e-1
1.297314e1,1.542186e2,4.481913e-1
1.300649e1,1.541628e2,-1.597416e0
1.303984e1,1.541121e2,-8.911331e0
1.307319e1,1.535687e2,-2.618426e1
1.310654e1,1.523664e2,-3.202959e1
1.313989e1,1.514334e2,-2.497791e1
1.317324e1,1.507013e2,-2.302801e1
1.320659e1,1.498982e2,-2.992785e1
1.323994e1,1.487061e2,-3.575832e1
1.327329e1,1.475143e2,-3.169989e1
1.330664e1,1.465927e2,-3.518552e1
1.333999e1,1.451686e2,-4.372571e1
1.337334e1,1.436777e2,-4.348570e1
1.340669e1,1.422696e2,-3.961054e1
1.344004e1,1.410370e2,-3.568567e1
1.347339e1,1.398905e2,-3.351410e1
1.350674e1,1.388027e2,-2.717800e1
1.354009e1,1.380787e2,6.152870e1
1.357344e1,1.429046e2,1.382553e2
1.360679e1,1.472957e2,1.314145e2
1.364014e1,1.516656e2,8.458482e1
1.367349e1,1.529347e2,3.621226e1
1.370684e1,1.540797e2,7.131440e1
1.374019e1,1.576890e2,7.538373e1
1.377354e1,1.591053e2,7.257407e0
1.380689e1,1.581728e2,-2.289488e1
1.384024e1,1.575790e2,7.611685e0
1.387359e1,1.586802e2,1.294198e1
1.390694e1,1.584418e2,1.116133e-1
1.394029e1,1.586879e2,3.225447e0
1.397364e1,1.586622e2,4.300850e-1
1.400699e1,1.587165e2,9.878973e-1
1.404034e1,1.587281e2,-5.629801e0
1.407369e1,1.583412e2,-2.321075e1
1.410704e1,1.571807e2,-3.427980e1
1.414039e1,1.560559e2,-2.951510e1
1.417374e1,1.552130e2,-1.518748e1
1.420709e1,1.550434e2,-5.518365e-1
1.424044e1,1.551762e2,-1.095334e1
1.427379e1,1.543132e2,-2.858300e1
1.430714e1,1.532707e2,-2.727056e1
1.434049e1,1.524952e2,-1.742073e1
1.437384e1,1.521093e2,-6.276444e0
1.440719e1,1.520767e2,-7.557250e0
1.444054e1,1.516055e2,-2.938966e1
1.447389e1,1.501174e2,-4.215735e1
1.450724e1,1.487950e2,-3.510421e1
1.454059e1,1.477771e2,1.362412e1
1.457394e1,1.497033e2,1.011819e2
1.460729e1,1.545226e2,9.424362e1
1.464064e1,1.559862e2,3.507259e1
1.467399e1,1.568608e2,8.377915e1
1.470734e1,1.615715e2,1.341030e2
1.474069e1,1.658010e2,8.065051e1
1.477404e1,1.669482e2,1.794509e1
1.480739e1,1.669973e2,-1.436021e1
1.484074e1,1.659908e2,-1.693879e0
1.487409e1,1.668844e2,1.353213e1
1.490744e1,1.668929e2,1.054107e0
1.494079e1,1.669547e2,2.905191e0
1.497414e1,1.670866e2,1.239482e0
1.500749e1,1.670373e2,1.112602e0
1.504084e1,1.671608e2,-2.047126e0
1.507419e1,1.669008e2,-1.753871e1
1.510754e1,1.659916e2,-2.771243e1
1.514089e1,1.650533e2,-2.003346e1
1.517424e1,1.646560e2,-1.759079e1
1.520759e1,1.638806e2,-1.900153e1
1.524094e1,1.633892e2,1.933678e-1
1.527429e1,1.638935e2,7.337998e0
1.530764e1,1.638784e2,-2.923306e0
1.534099e1,1.636986e2,1.359624e0
1.537434e1,1.639691e2,2.861417e0
1.540769e1,1.638894e2,-9.069037e0
1.544104e1,1.633645e2,-6.285535e0
1.547439e1,1.634703e2,6.491327e0
1.550774e1,1.637972e2,-1.773951e0
1.554109e1,1.633521e2,1.325970e0
1.557444e1,1.638856e2,7.310260e1
1.560779e1,1.682256e2,1.290573e2
1.564114e1,1.724894e2,1.267993e2
1.567449e1,1.766789e2,1.078351e2
1.570784e1,1.796784e2,8.534990e1
1.574119e1,1.823688e2,5.233640e1
1.577454e1,1.831675e2,-9.559804e0
1.580789e1,1.817315e2,-3.277629e0
1.584124e1,1.829490e2,2.111251e1
1.587459e1,1.831390e2,6.792917e0
1.590794e1,1.834019e2,3.704878e0
1.594129e1,1.833860e2,-1.704378e-1
1.597464e1,1.833905e2,1.270488e-1
1.600799e1,1.833945e2,4.978996e-2
1.604134e1,1.833938e2,-1.054422e0
1.607469e1,1.833242e2,-8.838948e0
1.610804e1,1.828046e2,-2.440007e1
1.614139e1,1.816975e2,-3.246373e1
1.617474e1,1.806403e2,-2.398922e1
1.620809e1,1.800982e2,-2.112537e1
1.624144e1,1.792320e2,-3.716584e1
1.627479e1,1.776205e2,-4.571505e1
1.630814e1,1.761843e2,-4.166170e1
1.634149e1,1.748431e2,-1.481965e1
1.637484e1,1.751963e2,6.095432e0
1.640819e1,1.752494e2,1.238348e1
1.644154e1,1.760219e2,1.556836e1
1.647489e1,1.762873e2,1.192669e0
1.650824e1,1.761014e2,6.203932e0
1.654159e1,1.767009e2,2.922452e1
1.657494e1,1.780497e2,4.917444e1
1.660829e1,1.799792e2,7.323913e1
1.664164e1,1.829323e2,1.089709e2
1.667499e1,1.872439e2,1.417580e2
1.670834e1,1.923828e2,1.300790e2
1.674169e1,1.959159e2,8.649145e1
1.677504e1,1.981489e2,2.337662e1
1.680839e1,1.974743e2,-2.100182e1
1.684174e1,1.967488e2,3.846521e0
1.687509e1,1.977308e2,1.931400e1
1.690844e1,1.980364e2,2.714615e0
1.694179e1,1.979117e2,1.405279e0
1.697514e1,1.981301e2,1.393084e0
1.700849e1,1.980046e2,-4.884229e-1
1.704184e1,1.980975e2,1.239610e0
1.707519e1,1.980893e2,-3.548329e0
1.710854e1,1.978551e2,-1.653103e1
1.714189e1,1.969872e2,-3.129568e1
1.717524e1,1.957687e2,-2.433809e1
1.720859e1,1.953647e2,-7.862863e0
1.724194e1,1.952445e2,8.622971e-1
1.727529e1,1.954222e2,-2.521625e0
1.730864e1,1.950764e2,-4.553448e0
1.734199e1,1.951186e2,5.323732e0
1.737534e1,1.954313e2,9.232664e-1
1.740869e1,1.951802e2,-3.304191e0
1.744204e1,1.952110e2,-6.429333e-1
1.747539e1,1.951373e2,-6.337707e0
1.750874e1,1.947885e2,-2.661437e0
1.754209e1,1.949599e2,1.895363e0
1.757544e1,1.949149e2,1.820386e1
1.760879e1,1.961735e2,6.241012e1
1.764214e1,1.990756e2,1.038688e2
1.767549e1,2.030981e2,1.199653e2
1.770884e1,2.070732e2,1.073682e2
1.774219e1,2.102559e2,9.532115e1
1.777554e1,2.134280e2,6.420957e1
1.780889e1,2.145366e2,2.202874e0
1.784224e1,2.135748e2,2.941246e0
1.787559e1,2.147327e2,3.480491e1
1.790894e1,2.158952e2,1.744193e1
1.794229e1,2.158955e2,2.018328e-1
1.797564e1,2.159086e2,2.964449e0
1.800899e1,2.160931e2,1.413558e0
1.804233e1,2.160029e2,-7.957767e-1
1.807568e1,2.160400e2,-1.223955e0
1.810903e1,2.159213e2,-1.195357e1
1.814238e1,2.152431e2,-2.855856e1
1.817573e1,2.140174e2,-3.338967e1
1.820908e1,2.130171e2,-2.518498e1
1.824243e1,2.123384e2,-2.315139e1
1.827578e1,2.114737e2,-2.271153e1
1.830913e1,2.108243e2,1.115199e1
1.834248e1,2.122172e2,1.529144e1
1.837583e1,2.118437e2,-1.276465e1
1.840918e1,2.113662e2,6.218439e-1
1.844253e1,2.118851e2,3.207021e0
1.847588e1,2.115800e2,-4.003471e0
1.850923e1,2.116182e2,6.335659e-1
1.854258e1,2.116223e2,-1.402351e0
1.857593e1,2.115248e2,1.270766e1
1.860928e1,2.124694e2,6.231911e1
1.864263e1,2.156794e2,9.980500e1
1.867598e1,2.191231e2,1.031401e2
1.870933e1,2.225554e2,1.109654e2
1.874268e1,2.265208e2,1.059281e2
1.877603e1,2.296172e2,5.370816e1
1.880938e1,2.301013e2,6.072139e0
1.884273e1,2.300221e2,1.443975e1
1.887608e1,2.310640e2,4.519556e1
1.890943e1,2.330351e2,4.961174e1
1.894278e1,2.343714e2,-1.974971e1
1.897613e1,2.317184e2,-2.145626e1
1.900948e1,2.329410e2,1.230111e1
1.904283e1,2.325385e2,-3.139994e0
1.907618e1,2.327317e2,1.297600e0
1.910953e1,2.326250e2,-6.583505e0
1.914288e1,2.322928e2,-1.878013e1
1.917623e1,2.313730e2,-2.890148e1
1.920958e1,2.303660e2,-3.787939e1
1.924293e1,2.288477e2,-2.746291e1
1.927628e1,2.285352e2,1.468387e1
1.930963e1,2.298266e2,9.097702e-2
1.934298e1,2.285412e2,-1.149608e1
1.937633e1,2.290602e2,1.416805e-1
1.940968e1,2.285507e2,-2.215113e1
1.944303e1,2.275835e2,-1.860617e1
1.947638e1,2.273103e2,-1.366615e0
1.950973e1,2.274924e2,3.023815e1
1.954308e1,2.293261e2,1.678925e1
1.957643e1,2.286117e2,-9.316381e0
1.960978e1,2.287050e2,5.171727e1
1.964313e1,2.320595e2,7.123956e1
1.967648e1,2.334543e2,3.809933e1
1.970983e1,2.345994e2,7.947384e1
1.974318e1,2.387526e2,1.391130e2
1.977653e1,2.438737e2,1.368044e2
1.980988e1,2.478729e2,1.023618e2
1.984323e1,2.506978e2,7.168046e1
1.987658e1,2.526516e2,1.010622e1
1.990993e1,2.513715e2,-4.213433e1
1.994328e1,2.498426e2,-1.325441e1
1.997663e1,2.504879e2,8.811757e0
2.000998e1,2.504301e2,-1.290432e0
2.004333e1,2.504019e2,0.000000e0
