t,x,vx
4.135676e0,7.480036e1,1.336537e1
4.169028e0,7.511160e1,7.926511e0
4.202380e0,7.532879e1,4.242433e0
4.235733e0,7.539443e1,1.117832e0
4.269085e0,7.540332e1,2.879066e-1
4.302437e0,7.541362e1,-2.016062e-1
4.335789e0,7.538988e1,-5.807283e-1
4.369141e0,7.537491e1,-1.670079e0
4.402494e0,7.527854e1,-6.069646e0
4.435846e0,7.497027e1,-7.403494e0
4.469198e0,7.478497e1,-2.626062e0
4.502550e0,7.479520e1,-3.297000e-1
4.535903e0,7.476299e1,-4.047589e-1
4.569255e0,7.476821e1,-9.648439e-2
4.602607e0,7.475656e1,-2.490753e-1
4.635959e0,7.475119e1,-1.323958e-1
4.669312e0,7.474751e1,-1.024691e-1
4.702664e0,7.474436e1,-2.024392e-2
4.736016e0,7.474616e1,1.176007e-1
4.769368e0,7.475220e1,2.255094e-2
4.802720e0,7.474766e1,-4.884397e-2
4.836073e0,7.474894e1,1.668647e-2
4.869425e0,7.474878e1,3.121990e1
4.902777e0,7.683027e1,7.354982e1
4.936129e0,7.965210e1,9.376289e1
4.969482e0,8.308113e1,1.120148e2
5.002834e0,8.711975e1,9.623957e1
5.036186e0,8.949710e1,6.394125e1
5.069538e0,9.138250e1,5.030950e1
5.102890e0,9.285107e1,3.439005e1
5.136243e0,9.367517e1,1.969407e1
5.169595e0,9.416401e1,1.099252e1
5.202947e0,9.440801e1,4.797999e0
5.236299e0,9.448387e1,1.774677e0
5.269652e0,9.452632e1,1.992051e0
5.303004e0,9.461668e1,2.414474e0
5.336356e0,9.468728e1,1.705027e0
5.369708e0,9.473034e1,7.117321e-1
5.403060e0,9.473473e1,-5.394138e0
5.436413e0,9.437073e1,-1.308954e1
5.469765e0,9.386210e1,-8.186994e0
5.503117e0,9.382494e1,-7.356853e-1
5.536469e0,9.381305e1,-2.841093e-1
5.569822e0,9.380599e1,-1.271746e-1
5.603174e0,9.380457e1,-1.239544e-1
5.636526e0,9.379773e1,-1.535450e-1
5.669878e0,9.379434e1,-7.200105e-2
5.703230e0,9.379293e1,-5.157316e-2
5.736583e0,9.379090e1,-8.682631e-2
5.769935e0,9.378714e1,-6.205123e-2
5.803287e0,9.378676e1,7.487240e-2
5.836639e0,9.379213e1,7.171120e-2
5.869992e0,9.379154e1,1.167312e1
5.903344e0,9.457034e1,5.579696e1
5.936696e0,9.751134e1,9.240242e1
5.970048e0,1.007305e2,1.145434e2
6.003401e0,1.051476e2,1.053112e2
6.036753e0,1.077513e2,7.091443e1
6.070105e0,1.098752e2,5.711075e1
6.103457e0,1.115586e2,4.012120e1
6.136809e0,1.125499e2,2.125555e1
6.170162e0,1.129757e2,1.109487e1
6.203514e0,1.132896e2,7.442691e0
6.236866e0,1.134719e2,3.168160e0
6.270218e0,1.135008e2,9.127864e-1
6.303571e0,1.135327e2,1.817650e-1
6.336923e0,1.135129e2,-4.095614e-1
6.370275e0,1.135054e2,-5.166014e-1
6.403627e0,1.134785e2,-3.164727e0
6.436979e0,1.132944e2,-9.894884e0
6.470332e0,1.128188e2,-1.177846e1
6.503684e0,1.125092e2,-6.839993e0
6.537036e0,1.123628e2,-2.320750e0
6.570388e0,1.123545e2,-4.470366e-1
6.603741e0,1.123330e2,-5.686871e-1
6.637093e0,1.123166e2,-5.473745e-1
6.670445e0,1.122965e2,-5.477156e-1
6.703797e0,1.122800e2,-2.552875e0
6.737149e0,1.121263e2,-3.268992e0
6.770502e0,1.120621e2,-3.517811e0
6.803854e0,1.118918e2,-4.064437e0
6.837206e0,1.117911e2,-2.673041e0
6.870558e0,1.117136e2,-5.944651e-1
6.903911e0,1.117515e2,3.751127e1
6.937263e0,1.142144e2,8.259941e1
6.970615e0,1.172581e2,1.066632e2
7.003967e0,1.213253e2,1.113402e2
7.037319e0,1.246808e2,8.344122e1
7.070672e0,1.268880e2,6.149899e1
7.104024e0,1.287808e2,4.772616e1
