t,x,vx
5.036042e0,5.716315e0,9.025756e1
5.069393e0,9.104702e0,8.525765e1
5.102745e0,1.140016e1,4.223580e1
5.136096e0,1.192042e1,-5.268882e0
5.169447e0,1.104890e1,-1.933487e1
5.202798e0,1.063143e1,-9.292926e0
5.236150e0,1.042937e1,-9.203139e0
5.269501e0,1.001789e1,-2.289676e0
5.302852e0,1.027673e1,2.568283e0
5.336204e0,1.018911e1,-2.180290e0
5.369555e0,1.013137e1,-8.193459e0
5.402906e0,9.642877e0,-3.348476e1
5.436257e0,7.899056e0,-6.259437e1
5.469609e0,5.469919e0,-4.283677e1
5.502960e0,5.043271e0,-1.800953e1
5.536311e0,4.269283e0,-2.623112e1
5.569662e0,3.294530e0,-3.031674e1
5.603014e0,2.248168e0,-3.560126e1
5.636365e0,9.211126e-1,-3.893061e1
5.669716e0,-3.472062e-1,-3.721070e1
5.703068e0,-1.559601e0,-3.303101e1
5.736419e0,-2.549274e0,-3.056419e1
5.769770e0,-3.597213e0,-2.948459e1
5.803121e0,-4.514913e0,-2.657357e1
5.836473e0,-5.368785e0,-2.402599e1
5.869824e0,-6.116646e0,1.717346e1
5.903175e0,-4.223887e0,9.292096e1
5.936526e0,7.808471e-2,1.070894e2
5.969878e0,2.915409e0,6.394252e1
6.003229e0,4.340920e0,3.966972e1
6.036580e0,5.560057e0,6.269881e1
6.069932e0,8.520840e0,8.816622e1
6.103283e0,1.143781e1,6.755408e1
6.136634e0,1.302445e1,1.993760e1
6.169985e0,1.276698e1,-1.401971e1
6.203337e0,1.208980e1,-1.120479e1
6.236688e0,1.201999e1,3.800271e0
6.270039e0,1.234315e1,1.122811e1
6.303390e0,1.276853e1,1.171818e1
6.336742e0,1.312436e1,3.125924e0
6.370093e0,1.297693e1,-1.038513e1
6.403444e0,1.243202e1,-2.618652e1
6.436795e0,1.123116e1,-5.716124e1
6.470147e0,8.621270e0,-8.244877e1
6.503498e0,5.734575e0,-4.681782e1
6.536849e0,5.500083e0,-1.559276e1
6.570201e0,4.695057e0,-2.651468e1
6.603552e0,3.732438e0,-3.039804e1
6.636903e0,2.668521e0,-3.034909e1
6.670254e0,1.709165e0,-3.023156e1
6.703606e0,6.530840e-1,-3.191058e1
6.736957e0,-4.182072e-1,-3.199892e1
6.770308e0,-1.480177e0,-3.118856e1
6.803659e0,-2.497445e0,-3.130093e1
6.837011e0,-3.566905e0,-2.938919e1
6.870362e0,-4.456724e0,-1.236025e1
6.903713e0,-4.390922e0,7.082680e1
6.937065e0,2.650625e-1,1.194633e2
6.970416e0,3.573301e0,6.933623e1
7.003767e0,4.887478e0,4.305768e1
7.037118e0,6.443813e0,6.915948e1
7.070470e0,9.498110e0,9.485837e1
7.103821e0,1.276770e1,7.969603e1
7.137172e0,1.481118e1,2.430643e1
7.170523e0,1.438813e1,-3.211255e1
7.203875e0,1.267034e1,-3.647794e1
7.237226e0,1.195627e1,-4.123343e0
7.270577e0,1.239545e1,2.065141e1
7.303929e0,1.333303e1,1.900893e1
7.337280e0,1.366271e1,-3.127682e0
7.370631e0,1.312452e1,-1.345219e1
7.403982e0,1.276590e1,-1.270385e1
7.437334e0,1.227760e1,-3.688562e1
7.470685e0,1.030686e1,-5.818107e1
7.504036e0,8.398858e0,-3.447319e1
7.537387e0,8.008648e0,-1.867217e1
7.570739e0,7.154047e0,-2.707394e1
7.604090e0,6.203719e0,-2.869051e1
7.637441e0,5.241346e0,-3.377058e1
7.670793e0,3.952347e0,-3.952430e1
7.704144e0,2.606393e0,-3.661227e1
7.737495e0,1.450509e0,-3.254510e1
7.770846e0,3.824773e-1,-3.110456e1
7.804198e0,-6.231286e-1,-2.843393e1
7.837549e0,-1.513118e0,-2.594014e1
7.870900e0,-2.352471e0,-2.282172e1
7.904251e0,-3.034566e0,4.003252e1
7.937603e0,3.163636e-1,1.036347e2
7.970954e0,3.874416e0,9.975593e1
8.004305e0,6.966759e0,6.390911e1
8.037657e0,8.135023e0,3.958691e1
8.071008e0,9.605887e0,7.242097e1
8.104359e0,1.296309e1,8.760348e1
8.137710e0,1.544612e1,5.170171e1
8.171062e0,1.640987e1,1.000703e1
8.204413e0,1.611325e1,-1.827393e1
8.237764e0,1.519161e1,-2.363656e1
8.271115e0,1.453748e1,-2.084696e0
8.304467e0,1.505263e1,1.590070e1
8.337818e0,1.559753e1,1.257404e1
8.371169e0,1.589090e1,-8.316564e-1
8.404521e0,1.554209e1,-1.517881e1
8.437872e0,1.487898e1,-3.278396e1
8.471223e0,1.335649e1,-6.438044e1
8.504574e0,1.058695e1,-5.422067e1
8.537926e0,9.741778e0,-2.160707e1
8.571277e0,9.146475e0,-2.323621e1
8.604628e0,8.192697e0,-3.009560e1
8.637979e0,7.140102e0,-3.503655e1
8.671331e0,5.856927e0,-3.897882e1
8.704682e0,4.541514e0,-3.788470e1
8.738033e0,3.331280e0,-3.382123e1
8.771385e0,2.286765e0,-2.988512e1
8.804736e0,1.338938e0,-2.844653e1
8.838087e0,3.903295e-1,-2.752229e1
8.871438e0,-4.958811e-1,-2.575299e1
8.904790e0,-1.326537e0,6.530216e0
8.938141e0,-6.053338e-2,8.646763e1
8.971492e0,4.437972e0,1.107418e2
9.004843e0,7.322255e0,6.977565e1
9.038195e0,9.089681e0,4.359531e1
9.071546e0,1.022861e1,5.908666e1
9.104897e0,1.302879e1,8.822289e1
9.138249e0,1.611013e1,7.017281e1
9.171600e0,1.770698e1,1.897831e1
9.204951e0,1.737536e1,-2.244423e1
9.238302e0,1.621070e1,-2.422803e1
9.271654e0,1.576015e1,2.097285e0
9.305005e0,1.635052e1,1.773855e1
9.338356e0,1.694272e1,1.376734e1
9.371707e0,1.726834e1,7.494247e-1
9.405059e0,1.699268e1,-1.148711e1
9.438410e0,1.650253e1,-2.106138e1
9.471761e0,1.558859e1,-4.889527e1
9.505113e0,1.324285e1,-6.511269e1
9.538464e0,1.124775e1,-3.526568e1
9.571815e0,1.089180e1,-1.619879e1
9.605166e0,1.016783e1,-2.320816e1
9.638518e0,9.344591e0,-2.598757e1
9.671869e0,8.435323e0,-2.809817e1
9.705220e0,7.471380e0,-3.201943e1
9.738571e0,6.300694e0,-3.488377e1
9.771923e0,5.145795e0,-3.420552e1
9.805274e0,4.020326e0,-3.365236e1
9.838625e0,2.902305e0,-3.114332e1
