t,x,vx
4.233333e0,6.116967e1,-5.036543e0
4.266667e0,6.108872e1,-7.956865e-1
4.300000e0,6.111663e1,-4.836389e-1
4.333333e0,6.105648e1,-2.387421e0
4.366667e0,6.095747e1,1.038811e1
4.400000e0,6.174902e1,5.659015e1
4.433333e0,6.473014e1,9.254078e1
4.466667e0,6.791840e1,1.015819e2
4.500000e0,7.150227e1,9.164625e1
4.533333e0,7.402815e1,7.360650e1
4.566667e0,7.640937e1,5.696403e1
4.600000e0,7.782576e1,3.497019e1
4.633333e0,7.874072e1,2.242227e1
4.666667e0,7.932057e1,1.098819e1
4.700000e0,7.947326e1,4.752988e0
4.733333e0,7.963744e1,3.357406e0
4.766667e0,7.969709e1,1.645345e0
4.800000e0,7.974713e1,7.985318e-1
4.833333e0,7.975033e1,3.557344e-1
4.866667e0,7.977085e1,7.859690e-2
4.900000e0,7.975557e1,-1.322658e0
4.933333e0,7.968267e1,-7.842879e0
4.966667e0,7.923271e1,-1.115240e1
5.000000e0,7.893917e1,-6.075065e0
5.033333e0,7.882770e1,-2.017881e0
5.066667e0,7.880465e1,-8.728661e-1
5.100000e0,7.876951e1,-3.264410e-1
5.133333e0,7.878289e1,-7.558492e-2
5.166667e0,7.876447e1,-1.413031e-1
5.200000e0,7.877347e1,1.054885e-1
5.233333e0,7.877151e1,-6.390863e-2
5.266667e0,7.876921e1,-2.938610e-1
5.300000e0,7.875191e1,-5.212199e-1
5.333333e0,7.873446e1,-2.089515e-1
5.366667e0,7.873798e1,5.215300e-1
5.400000e0,7.876923e1,3.721403e1
5.433333e0,8.121892e1,8.049264e1
5.466667e0,8.413540e1,9.690380e1
5.500000e0,8.767917e1,1.033248e2
5.533333e0,9.102372e1,8.343238e1
5.566667e0,9.324133e1,5.780188e1
5.600000e0,9.487718e1,4.292977e1
5.633333e0,9.610332e1,2.833063e1
5.666667e0,9.676589e1,1.481699e1
5.700000e0,9.709112e1,7.556012e0
5.733333e0,9.726962e1,4.072983e0
5.766667e0,9.736265e1,1.641637e0
5.800000e0,9.737906e1,6.018891e-1
5.833333e0,9.740277e1,2.405117e-1
5.866667e0,9.739510e1,6.687321e-2
5.900000e0,9.740723e1,-3.294632e-1
