t,x,vx
4.200000e0,7.608921e1,2.832133e1
4.233333e0,7.664186e1,1.214434e1
4.266667e0,7.689884e1,6.936982e0
4.300000e0,7.710433e1,4.283856e0
4.333333e0,7.718443e1,2.278921e0
4.366667e0,7.725626e1,2.370728e0
4.400000e0,7.734248e1,1.705755e0
4.433333e0,7.736997e1,6.340837e-1
4.466667e0,7.738475e1,-2.056108e-1
4.500000e0,7.735627e1,-6.006765e0
4.533333e0,7.698430e1,-1.027190e1
4.566667e0,7.667147e1,-4.360810e0
4.600000e0,7.669358e1,-4.263780e-1
4.633333e0,7.664305e1,-9.521566e-1
4.666667e0,7.663010e1,-4.302709e-1
4.700000e0,7.661436e1,-3.545801e-1
4.733333e0,7.660646e1,-2.262359e-1
4.766667e0,7.659928e1,-1.224921e-1
4.800000e0,7.659829e1,-7.715153e-3
4.833333e0,7.659877e1,-2.168766e-2
4.866667e0,7.659685e1,-4.934829e-2
4.900000e0,7.659548e1,-2.686340e-2
4.933333e0,7.659506e1,-6.231609e-2
4.966667e0,7.659132e1,1.761460e1
5.000000e0,7.776936e1,5.937599e1
5.033333e0,8.054972e1,9.219814e1
5.066667e0,8.391591e1,1.123464e2
5.100000e0,8.803948e1,1.003113e2
5.133333e0,9.060333e1,6.567164e1
5.166667e0,9.241759e1,4.992054e1
5.200000e0,9.393136e1,3.577319e1
5.233333e0,9.480247e1,1.818017e1
5.266667e0,9.514337e1,8.224771e0
5.300000e0,9.535079e1,5.874587e0
5.333333e0,9.553501e1,3.795757e0
5.366667e0,9.560384e1,2.356294e0
5.400000e0,9.569210e1,1.960565e0
5.433333e0,9.573455e1,1.052860e0
5.466667e0,9.576229e1,3.685212e-2
5.500000e0,9.573700e1,-4.349635e0
5.533333e0,9.547231e1,-9.898829e0
5.566667e0,9.507708e1,-6.543627e0
5.600000e0,9.503607e1,-9.673729e-1
5.633333e0,9.501259e1,-4.768621e-1
5.666667e0,9.500428e1,-4.628817e-1
5.700000e0,9.498173e1,-4.732746e-1
5.733333e0,9.497273e1,-2.178468e-1
5.766667e0,9.496721e1,-2.711500e-1
5.800000e0,9.495465e1,-2.251877e-1
5.833333e0,9.495220e1,-5.303268e-2
5.866667e0,9.495112e1,-2.482591e-2
5.900000e0,9.495054e1,-5.614937e-2
5.933333e0,9.494737e1,-5.095596e-2
5.966667e0,9.494714e1,3.589542e0
6.000000e0,9.518668e1,4.581457e1
6.033333e0,9.800145e1,8.907620e1
6.066667e0,1.011251e2,1.091350e2
6.100000e0,1.052771e2,1.074234e2
6.133333e0,1.082867e2,7.671667e1
6.166667e0,1.103916e2,5.698439e1
